,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
42,0.02488729953765869,0.013820648555482677,0.0,0.0,0.001,12345,"{'alpha': 0.001, 'random_state': 12345}",0.5941400909409593,0.3061855169138895,0.6239581532509342,0.5759556583131041,0.14152190277407706,-0.02827430110561635,0.6825559808582595,0.4671939249614738,0.12803064429752342,0.12810311769615002,0.36193706889007543,0.24404902533133976,13
43,0.03394901752471924,0.033876688202083255,0.0,0.0,0.001,123,"{'alpha': 0.001, 'random_state': 123}",0.5941400909409593,0.3061855169138895,0.6239581532509342,0.5759556583131041,0.14152190277407706,-0.02827430110561635,0.6825559808582595,0.4671939249614738,0.12803064429752342,0.12810311769615002,0.36193706889007543,0.24404902533133976,13
44,0.02424345016479492,0.01744842476429353,0.0018044710159301758,0.0031616778248994832,0.001,666,"{'alpha': 0.001, 'random_state': 666}",0.5941400909409593,0.3061855169138895,0.6239581532509342,0.5759556583131041,0.14152190277407706,-0.02827430110561635,0.6825559808582595,0.4671939249614738,0.12803064429752342,0.12810311769615002,0.36193706889007543,0.24404902533133976,13
45,0.032042646408081056,0.021404694005906312,0.0,0.0,0.001,123123,"{'alpha': 0.001, 'random_state': 123123}",0.5941400909409593,0.3061855169138895,0.6239581532509342,0.5759556583131041,0.14152190277407706,-0.02827430110561635,0.6825559808582595,0.4671939249614738,0.12803064429752342,0.12810311769615002,0.36193706889007543,0.24404902533133976,13
46,0.02428569793701172,0.014857856966372499,0.0018047094345092773,0.003162417533226708,0.001,777,"{'alpha': 0.001, 'random_state': 777}",0.5941400909409593,0.3061855169138895,0.6239581532509342,0.5759556583131041,0.14152190277407706,-0.02827430110561635,0.6825559808582595,0.4671939249614738,0.12803064429752342,0.12810311769615002,0.36193706889007543,0.24404902533133976,13
47,0.03388237953186035,0.021028935075819523,0.0,0.0,0.001,69,"{'alpha': 0.001, 'random_state': 69}",0.5941400909409593,0.3061855169138895,0.6239581532509342,0.5759556583131041,0.14152190277407706,-0.02827430110561635,0.6825559808582595,0.4671939249614738,0.12803064429752342,0.12810311769615002,0.36193706889007543,0.24404902533133976,13
48,0.009496068954467774,0.007547142441399289,0.0,0.0,0.005,12345,"{'alpha': 0.005, 'random_state': 12345}",0.6133452747028363,0.29796761495086654,0.628727312012181,0.6683618083070517,0.18340579850511796,0.2032727564352379,0.7435389893943636,0.47744630010174616,0.11010844660733843,0.1485311222174247,0.4074705423234165,0.2316480735007126,7
49,0.006968903541564942,0.007346251974251347,0.0015625,0.004687500000000001,0.005,123,"{'alpha': 0.005, 'random_state': 123}",0.6133452747028363,0.29796761495086654,0.628727312012181,0.6683618083070517,0.18340579850511796,0.2032727564352379,0.7435389893943636,0.47744630010174616,0.11010844660733843,0.1485311222174247,0.4074705423234165,0.2316480735007126,7
50,0.007978177070617676,0.003740653676960252,9.97781753540039e-05,0.0002993345260620117,0.005,666,"{'alpha': 0.005, 'random_state': 666}",0.6133452747028363,0.29796761495086654,0.628727312012181,0.6683618083070517,0.18340579850511796,0.2032727564352379,0.7435389893943636,0.47744630010174616,0.11010844660733843,0.1485311222174247,0.4074705423234165,0.2316480735007126,7
51,0.00771176815032959,0.006401534011464272,0.0008037805557250977,0.002411341667175293,0.005,123123,"{'alpha': 0.005, 'random_state': 123123}",0.6133452747028363,0.29796761495086654,0.628727312012181,0.6683618083070517,0.18340579850511796,0.2032727564352379,0.7435389893943636,0.47744630010174616,0.11010844660733843,0.1485311222174247,0.4074705423234165,0.2316480735007126,7
