,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_learning_rate,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
31,0.002011752128601074,0.003111329382596393,0.0008034706115722656,0.002410411834716797,0.01,invscaling,123,"{'alpha': 0.01, 'learning_rate': 'invscaling', 'random_state': 123}",-0.31994660070610403,-6.0040667772123015,0.9014684160337949,0.4647654388192648,-1.7683402679881257,-1.6134413182752194,-0.711384863539233,0.4320575211396076,-0.7315016653387116,0.9053510687160737,-0.8445039048350955,1.9448826447502865,24
32,0.0018067359924316406,0.0031663583681496993,0.0,0.0,0.01,invscaling,666,"{'alpha': 0.01, 'learning_rate': 'invscaling', 'random_state': 666}",-0.2995412025170583,-5.929939715455608,0.8670170443929686,0.4552770064755183,-1.8265268671970776,-1.6446766299346067,-0.7669000393075671,0.43765096008483295,-0.6830621807694495,0.9003837697979246,-0.849031785443012,1.9261997940095108,30
33,0.002641463279724121,0.0024639362917218566,0.00019626617431640626,0.0003926095113965194,0.01,invscaling,123123,"{'alpha': 0.01, 'learning_rate': 'invscaling', 'random_state': 123123}",-0.311719475375682,-5.903699609519471,0.9085182937659528,0.46678699885968566,-1.999189646935994,-1.6347516859105506,-0.6518544176628802,0.42206376327265727,-0.671329996993592,0.9080174744894547,-0.8467158302010418,1.933190646366515,25
34,0.0016568422317504883,0.0011907438658312242,9.744167327880859e-05,0.00029232501983642576,0.01,invscaling,777,"{'alpha': 0.01, 'learning_rate': 'invscaling', 'random_state': 777}",-0.31693019238059583,-5.920636643255188,0.9003567330684937,0.4469612045131953,-1.9133311624612648,-1.6105326395691653,-0.7871116605407291,0.4254857883088209,-0.6638966972814784,0.9072360140107371,-0.8532399255587174,1.9288257132281281,35
35,0.0028334140777587892,0.003515063026410125,0.00020742416381835938,0.0006222724914550781,0.01,invscaling,69,"{'alpha': 0.01, 'learning_rate': 'invscaling', 'random_state': 69}",-0.2865119085530685,-5.813563099511898,0.9106414581995737,0.46946134542531925,-2.0062718210170547,-1.5931648026288951,-0.7105088782690054,0.4342761342791218,-0.6534176472167672,0.9028652530499194,-0.8346193966242754,1.909508079471782,19
36,0.0020234346389770507,0.003124700487677243,0.0,0.0,0.001,constant,12345,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 12345}",-0.25398437393957085,-5.731018219083526,0.8687229991866986,0.4896755215045354,-2.9048680881692137,-1.535914026391771,-0.7394478370828352,0.49919029262792736,-0.5245734523813124,0.8637610595141557,-0.8968456124214914,1.9614980031389329,48
37,0.0008071184158325196,0.002421355247497559,0.0008072614669799805,0.002421784400939941,0.001,constant,123,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 123}",-0.25253810982726876,-5.337088161259307,0.8558260798707971,0.5312792698381603,-2.3765118148967987,-1.494778729712006,-0.7266844818253122,0.48387557537725256,-0.7078514567314416,0.792425140528786,-0.8232046688637137,1.8044304160864943,5
38,0.00101015567779541,0.002425719657858467,0.0,0.0,0.001,constant,666,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 666}",-0.19084640466279645,-5.699947765422429,0.9401379429674604,0.5204172912160023,-3.056601566204277,-1.563547447573943,-0.7617953091176057,0.4399687430352581,-0.592136754620554,0.8759470339856908,-0.9088404236397194,1.9773699379935015,53
39,0.0010126113891601562,0.0024327319565308958,0.00020520687103271485,0.0006156206130981446,0.001,constant,123123,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 123123}",-0.22478006960791697,-6.113863285109301,0.9528656525279592,0.41338025564261727,-2.9322610694661475,-1.4127630853078417,-0.4946445556044574,0.4734281098677976,-0.4600334889454043,0.891828889939297,-0.8906842646063398,2.0650751427066476,44
40,0.0020229339599609373,0.0031198730665121395,0.0,0.0,0.001,constant,777,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 777}",-0.22557967541116097,-5.41004611921854,0.9560154526860151,0.4286562110767296,-3.8311848346878383,-1.472744024251714,-0.44843802183086634,0.4122344907587553,-0.4996461750513397,0.8236026799193616,-0.9267130016010597,1.9993794244628644,57
41,0.0008073568344116211,0.002422070503234863,0.0,0.0,0.001,constant,69,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 69}",-0.2806576840442705,-5.400812281706298,0.9091695699707121,0.5258092859248994,-2.2219142356401553,-1.5047481013552853,-0.6419127159543929,0.45766376850304336,-0.7410230274556104,0.8889592120665595,-0.80094662096908,1.8192716465790626,1
42,0.0029688358306884767,0.002937398501058316,0.0009078264236450195,0.002409250926085386,0.001,optimal,12345,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 12345}",-1.078587092783353e+26,-2.3887741846902602e+27,-1.5823980089920666e+26,-1.3713680656514508e+26,-8.724611565153325e+25,-9.462766788005499e+25,-6.594855370142984e+26,-5.705469798298833e+25,-3.245970838541886e+26,-1.3528340864605195e+26,-4.150304012462063e+26,6.795312476366814e+26,70
43,0.0018035173416137695,0.0015935912710467659,0.0017085075378417969,0.003185150237303347,0.001,optimal,123,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 123}",-1.403700042882723e+25,-1.0276113205675845e+27,-5.6735791722804934e+26,-1.4305587493933979e+26,-8.579606596711098e+26,-7.831411861180867e+25,-1.2887696238802619e+26,-1.5207426566772792e+26,-6.226525325409653e+26,-8.222629691199287e+25,-3.674166948955432e+26,3.500020806894679e+26,69
44,0.004049253463745117,0.004235060144953758,0.0,0.0,0.001,optimal,666,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 666}",-1.3734197195607296e+25,-4.907918554458588e+26,-2.3259247887928478e+26,-2.2878532023117085e+25,-3.7858720751273797e+26,-5.0621000844679164e+25,-5.657347947433561e+26,-1.4339267516272257e+26,-5.235064611800164e+26,-6.056123435913393e+25,-2.482400437346514e+26,2.1063986412032474e+26,67
45,0.003320050239562988,0.004291618326545801,0.0001046895980834961,0.00031406879425048827,0.001,optimal,123123,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 123123}",-3.608401965964074e+26,-5.0331173731796956e+26,-1.3478311680586457e+25,-4.6527675087776906e+25,-2.7217173263239438e+26,-1.4098000245925474e+26,-1.1083581975063598e+27,-1.2089145356165344e+26,-3.642516808745588e+26,-1.289860604491945e+26,-3.059797048166156e+26,3.0593809597881716e+26,68
46,0.004845905303955078,0.0037301185245899073,0.0,0.0,0.001,optimal,777,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 777}",-3.3577933648714035e+26,-2.0020112674806878e+27,-7.4957865234220036e+25,-1.905662620899507e+26,-1.1256624781074191e+27,-1.0742489538188502e+26,-3.852430630332181e+26,-7.900993094012261e+25,-5.594581946609757e+26,-2.0176436611098763e+25,-4.880289730026718e+26,5.939461040006172e+26,71
47,0.0030301094055175783,0.004257323954074076,0.0,0.0,0.001,optimal,69,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 69}",-1.2869471843679415e+26,-3.879787649554492e+26,-3.2461453680382648e+25,-2.045438411647512e+25,-3.906616130029686e+27,-5.138262326146035e+25,-2.617054512369101e+26,-4.540542225907284e+25,-3.484604056295633e+27,-4.05041513723344e+25,-8.359807155644198e+26,1.4373194350890783e+27,72
48,0.0018158197402954102,0.003177868600735485,0.00020415782928466796,0.0006124734878540038,0.001,invscaling,12345,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 12345}",-0.30434487106821684,-5.928497960244122,0.8988984885131592,0.4764134071595769,-1.8337957081286835,-1.6448449697697103,-0.6108166792329424,0.46121938919907,-0.6597815465168637,0.8949146341034129,-0.8250635815985321,1.9328147573247094,6
49,0.0020207643508911135,0.0031193417619268665,0.0008104085922241211,0.002431225776672363,0.001,invscaling,123,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 123}",-0.3244900555615233,-6.015655343304036,0.9016873010863263,0.4689737898222964,-1.7879390224437097,-1.6125375503715937,-0.7262881561437069,0.4361651503568479,-0.7245592963389951,0.9039683904000155,-0.8480674792498079,1.9491300050196647,26
50,0.0018167972564697265,0.0036626733417673613,0.00020422935485839844,0.0006126880645751954,0.001,invscaling,666,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 666}",-0.30321344236501657,-5.938055002590833,0.8665864049165009,0.4597954872050176,-1.84470546570149,-1.6449968766713057,-0.7795146029727142,0.44178105028340764,-0.6784850447121871,0.8989241556434974,-0.8521883336965124,1.929578788683237,31
51,0.002226376533508301,0.003047687784518958,0.0008048295974731445,0.0024144887924194337,0.001,invscaling,123123,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 123123}",-0.3158014275098857,-5.912743671231053,0.9085241166880098,0.44663382955410225,-1.8189946418003804,-1.6356924495741811,-0.662339587241835,0.42604792459528806,-0.6624143632537043,0.9067862521026515,-0.8319994017670987,1.9242773194427367,14
52,0.00280613899230957,0.0039156239212576474,0.0,0.0,0.001,invscaling,777,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 777}",-0.32238339612936184,-5.930432694065645,0.9005701665299958,0.4513502017155534,-1.9407956069355783,-1.610697497225563,-0.801503584480443,0.4293065877476363,-0.6570246663943453,0.9060430113613456,-0.8575567477876405,1.9332618129469419,39
53,0.002020382881164551,0.0031186497372835283,0.0,0.0,0.001,invscaling,69,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 69}",-0.29021382984289357,-5.821836742282654,0.9109648818233334,0.4742096034455018,-2.0323437130943045,-1.5939104676476856,-0.7240339508482869,0.43839612286525587,-0.6086637615269959,0.9014545713223436,-0.8345977285786386,1.9140973065014932,18
54,0.001214742660522461,0.0024171517986896693,0.0008066892623901367,0.00242006778717041,0.0001,constant,12345,"{'alpha': 0.0001, 'learning_rate': 'constant', 'random_state': 12345}",-0.2545574065239209,-5.740779545380861,0.8691386875373306,0.4895149322530231,-2.9175079700781206,-1.5369164592939226,-0.7404314523499893,0.49933353887683174,-0.5235527490839433,0.8635433395825294,-0.8992215084461044,1.965241339729968,49
55,0.0012209177017211913,0.0024327202703064844,0.0,0.0,0.0001,constant,123,"{'alpha': 0.0001, 'learning_rate': 'constant', 'random_state': 123}",-0.25311584912175644,-5.3451571669054125,0.8556916681755442,0.5316220557550682,-2.391099827280612,-1.497655333009257,-0.7291951766217195,0.484214871824747,-0.708205314312925,0.7926280498119582,-0.8260272021684365,1.8078364734320391,10
56,0.0018171548843383789,0.003180585017394505,0.000206756591796875,0.000620269775390625,0.0001,constant,666,"{'alpha': 0.0001, 'learning_rate': 'constant', 'random_state': 666}",-0.19153013422613596,-5.707305531873052,0.9402056505597202,0.5204785854863113,-3.074393100789025,-1.565188789369187,-0.7644563271749023,0.4400964438355043,-0.5903499871788129,0.8756295085904454,-0.9116813682139133,1.981118448314806,54
57,0.0020199060440063477,0.003118003042455249,0.0,0.0,0.0001,constant,123123,"{'alpha': 0.0001, 'learning_rate': 'constant', 'random_state': 123123}",-0.22571934946560845,-6.124786677089919,0.9530186163505333,0.4135749594439583,-2.9420423202718227,-1.4142659733915073,-0.4955500891003015,0.47389155213759093,-0.45909913042126194,0.891727783379252,-0.8929250628429084,2.0688632849756683,45
58,0.001011204719543457,0.0024264064275408095,0.0008049964904785156,0.0024149894714355466,0.0001,constant,777,"{'alpha': 0.0001, 'learning_rate': 'constant', 'random_state': 777}",-0.2264661004620987,-5.418857013409824,0.9561674789267245,0.4292958325756471,-3.846512239388921,-1.474057969824072,-0.4495405910196957,0.4125042828292198,-0.5005450224229007,0.8234192022473429,-0.9294592139948576,2.0036022413608765,58
59,0.0018168449401855468,0.003179659222287105,0.00020215511322021484,0.0006064653396606446,0.0001,constant,69,"{'alpha': 0.0001, 'learning_rate': 'constant', 'random_state': 69}",-0.28158795504445444,-5.411187151482189,0.9095610879277727,0.5263820352264112,-2.2294282961740146,-1.5066506298688291,-0.6417705128050646,0.457943977837838,-0.7406827453346692,0.8886823074711357,-0.8028737882246062,1.8226039143310993,2
60,0.00703883171081543,0.0072158146302266106,9.968280792236329e-05,0.00029904842376708983,0.0001,optimal,12345,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'random_state': 12345}",-9.695352246569637e+27,-3.1697111588956285e+28,-6.596138035479051e+28,-7.930255093302523e+27,-1.9236587497569546e+29,-1.714827789679859e+27,-6.301184384155704e+28,-1.4935702417099653e+28,-1.5292039358929964e+29,-3.8625121260221426e+28,-5.78857863157172e+28,6.171105390197486e+28,77
61,0.003327298164367676,0.006184158983843258,9.975433349609374e-05,0.00029926300048828126,0.0001,optimal,123,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'random_state': 123}",-1.423635751517203e+28,-1.1552598515842547e+29,-2.0882246269461472e+27,-3.9803844595436635e+28,-9.410255882352859e+29,-3.9017562002456246e+27,-6.757879024043203e+28,-5.246331919163262e+27,-3.9217396041122323e+28,-1.1233986862512708e+29,-1.3409641431573565e+29,2.7195885701045954e+29,78
62,0.0016865253448486329,0.005059576034545898,0.0,0.0,0.0001,optimal,666,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'random_state': 666}",-3.765313949002952e+27,-3.9501880019340438e+28,-6.201586252568695e+27,-3.496431868194194e+27,-3.6356286047496345e+28,-3.346155150372329e+28,-1.1097071335968046e+28,-2.773171311555648e+27,-8.592607807119426e+28,-9.20626619789883e+27,-2.317856365569427e+28,2.5086130343696357e+28,73
63,0.0015654325485229491,0.004696297645568847,0.0015642166137695313,0.004692649841308593,0.0001,optimal,123123,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'random_state': 123123}",-4.462797722790647e+28,-2.1338140354335145e+28,-4.994454157763657e+28,-1.3022432149555443e+28,-6.09130002683503e+28,-1.056599893315203e+28,-9.34702421844594e+28,-7.751102136234244e+27,-7.486964114153921e+28,-2.242418362579463e+28,-3.989272595989634e+28,2.8149288769085215e+28,74
64,0.0031224727630615235,0.006244947131770007,0.0,0.0,0.0001,optimal,777,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'random_state': 777}",-1.621999382557406e+27,-1.3940480614736998e+29,-2.4953982854525414e+28,-5.276015877812746e+27,-1.990242807485181e+29,-1.665737559504727e+27,-1.8035080672145835e+28,-1.1156351332199306e+27,-3.8869556607031273e+28,-1.2632070594749752e+28,-4.425991655774352e+28,6.4890543031991065e+28,75
65,0.00433053970336914,0.005116412906235487,0.0,0.0,0.0001,optimal,69,"{'alpha': 0.0001, 'learning_rate': 'optimal', 'random_state': 69}",-8.67674075327754e+28,-1.8766781650314783e+28,-6.231151079798512e+27,-3.0619871756528355e+27,-1.808175129393048e+29,-1.4915311868834057e+29,-4.812249597990475e+28,-3.393873044755446e+27,-6.489556908474315e+28,-4.109969730407134e+27,-5.653198669059975e+28,6.1210757594120875e+28,76
66,0.0018325090408325196,0.003197441389148982,0.0002117156982421875,0.0006351470947265625,0.0001,invscaling,12345,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'random_state': 12345}",-0.30477158437690566,-5.929443826658344,0.8989656366580471,0.4768299467792616,-1.8354737988727061,-1.6449422187679783,-0.6116943972707569,0.4616839016334314,-0.6590505555348092,0.8947564315837866,-0.8253140464826973,1.9331921996968162,7
67,0.0012308120727539062,0.0024245972641332466,0.0,0.0,0.0001,invscaling,123,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'random_state': 123}",-0.32495580609971264,-6.016826087484701,0.9017022095889676,0.4693939910200964,-1.7899946398922109,-1.6126237566635129,-0.7278253594903705,0.4365768366473318,-0.7239075354417044,0.9038222149598499,-0.8484637932855966,1.9495687714750871,27
68,0.002047109603881836,0.003144025111601529,0.0008052349090576172,0.0024157047271728513,0.0001,invscaling,666,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'random_state': 666}",-0.30359086041916594,-5.938874796128126,0.8665352259571504,0.4602466006137603,-1.8466100840651327,-1.6450284818627394,-0.7808157046837558,0.4421950855871184,-0.6780748343468177,0.8987709127170859,-0.8525246936630622,1.9299222718646916,32
69,0.0020355463027954103,0.0031208908531370214,0.0008115530014038086,0.002434659004211426,0.0001,invscaling,123123,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'random_state': 123123}",-0.31622019320694994,-5.91365514365708,0.9085176337717765,0.4470625418532149,-1.8206648343217715,-1.6357865615819884,-0.6634260603296747,0.4264468389793036,-0.6615578873868067,0.9066560299826997,-0.8322627635897277,1.924636632000231,15
70,0.0028444766998291016,0.0035142780339988094,0.00021197795867919922,0.0006096223525425883,0.0001,invscaling,777,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'random_state': 777}",-0.32294191930452354,-5.93141433870977,0.9005844646357829,0.4613055930417055,-1.9436616805739524,-1.6107131456637704,-0.8029863566859179,0.4296890868029929,-0.6563864158972237,0.9059172341002898,-0.8570607478254386,1.9343592748680658,36
71,0.0012344837188720704,0.0024394983346802722,0.0008040189743041993,0.0024120569229125976,0.0001,invscaling,69,"{'alpha': 0.0001, 'learning_rate': 'invscaling', 'random_state': 69}",-0.2905946270653743,-5.822668982962821,0.910990744901645,0.4746843254748575,-2.0350576305138475,-1.593984225098628,-0.7254319316514068,0.4388089562056272,-0.6077382321523221,0.9013061843281592,-0.834968541853411,1.91452794869508,20
72,0.0012377500534057617,0.0024256154106431747,0.0,0.0,1e-05,constant,12345,"{'alpha': 1e-05, 'learning_rate': 'constant', 'random_state': 12345}",-0.2546148055446176,-5.741757587123608,0.8691803089518114,0.4894985610680488,-2.9187776081676877,-1.5370166739498172,-0.7405302680766743,0.49934778743043307,-0.5234505767528246,0.8635214095879022,-0.8994599452577037,1.9656168551330435,50
73,0.0020427465438842773,0.003136121808630427,0.0,0.0,1e-05,constant,123,"{'alpha': 1e-05, 'learning_rate': 'constant', 'random_state': 123}",-0.2531737290914047,-5.345965148031292,0.8556781699622679,0.5316563168698377,-2.392566334878208,-1.4979431252024842,-0.7294471983088566,0.48424884856313366,-0.7082414026488226,0.7926483121870889,-0.8263105290578739,1.8081782996539393,11
74,0.002039980888366699,0.003130885291425497,0.0,0.0,1e-05,constant,666,"{'alpha': 1e-05, 'learning_rate': 'constant', 'random_state': 666}",-0.19159862941576766,-5.708041656486392,0.9402123123863692,0.5204845889160278,-3.076180791578417,-1.5653529527249397,-0.7647234529128892,0.440109170545828,-0.5901720035260738,0.8755975706592483,-0.9119665844137007,1.9814947071787152,55
75,0.002040410041809082,0.0031319851329554586,0.0,0.0,1e-05,constant,123123,"{'alpha': 1e-05, 'learning_rate': 'constant', 'random_state': 123123}",-0.22581343191200287,-6.125880918200268,0.9530338745957155,0.4135942717960993,-2.943024233742851,-1.4144163506099652,-0.4956409125768366,0.4739379691448775,-0.4590057587458636,0.8917175695890742,-0.8931497920662019,2.069242998868811,46
76,0.0020475149154663085,0.0031469485718273143,0.0,0.0,1e-05,constant,777,"{'alpha': 1e-05, 'learning_rate': 'constant', 'random_state': 777}",-0.22655497841004912,-5.419739894971565,0.9561826421420179,0.4293597792501611,-3.848051989608954,-1.4741894463373537,-0.44965135813025214,0.41253120131266174,-0.5006376408262179,0.8234007698232186,-0.9297350915756333,2.0040260277001622,59
77,0.0010155916213989257,0.0024254750771597225,0.00081634521484375,0.0024246568494192,1e-05,constant,69,"{'alpha': 1e-05, 'learning_rate': 'constant', 'random_state': 69}",-0.281681128604256,-5.4122275559864566,0.9096002147692864,0.5264393324150711,-2.2301843527973073,-1.5068409308116775,-0.6417564610738087,0.45797202094483136,-0.7406491927554897,0.888654429391433,-0.8030673624508372,1.8229382846989475,3
78,0.0012339353561401367,0.0024404727355495912,0.0,0.0,1e-05,optimal,12345,"{'alpha': 1e-05, 'learning_rate': 'optimal', 'random_state': 12345}",-1.875634504484029e+29,-1.1682878493252951e+30,-8.78504092379064e+29,-1.438903432253146e+29,-5.0567366514444077e+30,-3.674660681403589e+29,-1.181815022928452e+30,-1.4929320882368276e+29,-1.3573684723810812e+30,-1.6918516952567768e+29,-1.0660110328621736e+30,1.4079921900175542e+30,79
79,0.0009403228759765625,0.002471595615158935,0.0,0.0,1e-05,optimal,123,"{'alpha': 1e-05, 'learning_rate': 'optimal', 'random_state': 123}",-6.8378330251416e+29,-5.254165562444837e+30,-6.686618903223771e+29,-2.7773430796916043e+29,-3.6355554830513973e+30,-5.364032496735354e+29,-3.012399024295538e+30,-4.763646566702896e+28,-2.0193928931640415e+30,-3.548537280709399e+29,-1.6490585907173016e+30,1.6789817191356302e+30,82
80,0.0016165971755981445,0.003233229552511892,0.0,0.0,1e-05,optimal,666,"{'alpha': 1e-05, 'learning_rate': 'optimal', 'random_state': 666}",-2.995830744763061e+29,-7.197669947110198e+30,-2.9838846933351383e+29,-8.044692041865227e+28,-3.8165074330868316e+30,-1.3773098158479742e+30,-5.031428848392542e+29,-9.799668412358319e+28,-4.152873910023109e+29,-6.920181939284686e+29,-1.477835081416709e+30,2.180104699760497e+30,81
81,0.00042335987091064454,0.0008467215695339687,0.0,0.0,1e-05,optimal,123123,"{'alpha': 1e-05, 'learning_rate': 'optimal', 'random_state': 123123}",-2.0221838663280314e+30,-1.2940333412637668e+30,-9.051602688532277e+29,-1.1907502839981271e+29,-5.565830875042404e+30,-5.059850614907899e+29,-4.317993296900495e+30,-1.1089885339520032e+29,-3.971026500800715e+30,-2.1532007568219274e+29,-1.9027507168156635e+30,1.8999977377264366e+30,83
82,0.0008079290390014648,0.0024237871170043946,0.0002111196517944336,0.0006333589553833008,1e-05,optimal,777,"{'alpha': 1e-05, 'learning_rate': 'optimal', 'random_state': 777}",-3.56664273084083e+29,-2.1981456519141558e+30,-8.197112041597823e+29,-5.168568158572406e+29,-6.313482313933073e+29,-8.943054504512869e+28,-1.5266325456368843e+30,-1.1412489144397381e+30,-3.9237017116405943e+30,-4.415920845517986e+29,-1.1645331977722712e+30,1.0939304624498782e+30,80
83,0.0010242700576782227,0.002446945192801229,0.0008051633834838867,0.00241549015045166,1e-05,optimal,69,"{'alpha': 1e-05, 'learning_rate': 'optimal', 'random_state': 69}",-2.3819315796329982e+29,-5.941264995707174e+30,-3.43911166415063e+29,-3.802811804586671e+28,-8.14403347920515e+30,-7.099468315545547e+29,-9.604772112203468e+29,-7.717670112299279e+29,-3.8469184462710074e+30,-6.071685913768277e+29,-2.1601709008989216e+30,2.6893602470572464e+30,84
84,0.0012352943420410156,0.002441666097987425,0.00020401477813720704,0.0006120443344116212,1e-05,invscaling,12345,"{'alpha': 1e-05, 'learning_rate': 'invscaling', 'random_state': 12345}",-0.3048143645970145,-5.929538499037616,0.8989722902886255,0.47687159757558784,-1.8356425038921773,-1.6449519591881314,-0.6117824969789569,0.4617303759653981,-0.6589778648347107,0.8947405346875715,-0.8253392890011423,1.9332300031970429,8
85,0.0022518157958984373,0.003570252726468382,7.343292236328125e-06,2.2029876708984373e-05,1e-05,invscaling,123,"{'alpha': 1e-05, 'learning_rate': 'invscaling', 'random_state': 123}",-0.32500249676312576,-6.016943283111,0.9017036295357067,0.46943600417807874,-1.7902011766345383,-1.6126323741491735,-0.7279795554683073,0.4366180142643765,-0.723842792840588,0.9038075169207034,-0.8485036514067866,1.9496127203892115,28
86,0.002056455612182617,0.0031436763404179458,0.000805521011352539,0.0024165630340576174,1e-05,invscaling,666,"{'alpha': 1e-05, 'learning_rate': 'invscaling', 'random_state': 666}",-0.3036287055714495,-5.9389568601352565,0.8665300256143377,0.46029170397900965,-1.8468014285463341,-1.645031638339765,-0.7809462174718851,0.4422364990420531,-0.6780342995535635,0.8987555145221792,-0.8525585406460674,1.9299566775628798,33
87,0.0020410776138305663,0.0031307716590004996,0.0008042097091674804,0.0024126291275024417,1e-05,invscaling,123123,"{'alpha': 1e-05, 'learning_rate': 'invscaling', 'random_state': 123123}",-0.3162621769686129,-5.913746363062136,0.9085169137486773,0.44710540225210815,-1.820832687291638,-1.635795973366157,-0.663535093688171,0.42648673507182433,-0.6614725991257917,0.9066429356409245,-0.8322892906788975,1.9246726139838597,16
88,0.002040266990661621,0.0031322544933044235,0.0,0.0,1e-05,invscaling,777,"{'alpha': 1e-05, 'learning_rate': 'invscaling', 'random_state': 777}",-0.3229979056625867,-5.93151252399981,0.900585822911944,0.46135210709366226,-1.9439495076497026,-1.610714702275739,-0.8031350763986886,0.4297273405466224,-0.6563230912518325,0.905904590662391,-0.8571062946023741,1.9344046439195741,37
89,0.0020474910736083983,0.0031264969382301037,0.0,0.0,1e-05,invscaling,69,"{'alpha': 1e-05, 'learning_rate': 'invscaling', 'random_state': 69}",-0.2906328143913053,-5.8227522574877835,0.910993265444521,0.47473179609376337,-2.035330109350389,-1.5939915928771904,-0.7255721921385967,0.4388502475885758,-0.6076460525697527,0.9012912712976339,-0.8350058438390523,1.9145710950304193,21
90,0.0012237548828125,0.002418699458443158,7.605552673339843e-06,2.2816658020019532e-05,0.0,constant,12345,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 12345}",0.4822086007955335,0.30036238949126803,0.6674005377596677,-1.0785437726411327,-0.2068681212693353,-0.13668218285418487,0.7289757840632068,0.5269313101068065,-0.5801891688502387,-0.8244149902366549,-0.012081961363506389,0.6178010517075724,5
91,0.0010192155838012694,0.0024324202765840827,0.0008120059967041016,0.0024360179901123046,0.0,constant,123,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 123}",0.514458417333685,0.3351624202622022,0.5656318609116018,-0.66839019696737,0.012203595815165835,-0.12455096405874655,0.6710860515880579,0.5386476874142836,-0.6811978887550489,-1.5479622202676722,-0.038491123672384144,0.6888575899123284,12
92,0.002043914794921875,0.0031386935355648465,0.0,0.0,0.0,constant,666,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 666}",0.48199011913252365,0.24091282160477345,0.652616596345998,-0.8187997137464964,-0.7044405265483331,-0.45278979321242474,0.6004906107570329,0.5235599673234396,-0.5249224413566185,-1.6285689251658324,-0.16299512848659375,0.7338092473685944,60
93,0.0020351648330688477,0.0031397635873450635,0.0,0.0,0.0,constant,123123,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 123123}",0.5082975406176011,0.30966973051184643,0.7517183727180302,-1.0388157995758394,-0.21205044344492086,-0.3880372219028223,0.7411222604255787,0.566558174995668,-0.5509715595538827,-1.0866626435937876,-0.039917158880252844,0.6732563197261625,16
94,0.0012383222579956054,0.0024225276875399623,0.0,0.0,0.0,constant,777,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 777}",0.5407693528397635,0.20612705653331953,0.7261547906720951,-0.918047444605631,0.08455616369565011,-0.20850661997892872,0.41416480069724715,0.5342345697872481,-0.5532055965005316,-1.2496650376125205,-0.04234179644722882,0.637366960315793,20
95,0.0020457744598388673,0.003142403136276031,0.0,0.0,0.0,constant,69,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 69}",0.45809510957563615,0.2139672032495079,0.7369023927179817,-1.00727768098974,-0.24956948794005096,-0.34438761114761407,0.6670612576858856,0.4591632027994661,-0.60031950270049,-0.9685758863526197,-0.06349410031020371,0.6251530713380962,25
96,0.0,0.0,0.0,0.0,0.0,optimal,12345,"{'alpha': 0.0, 'learning_rate': 'optimal', 'random_state': 12345}",,,,,,,,,,,,,86
97,0.00021131038665771483,0.0006339311599731444,0.0,0.0,0.0,optimal,123,"{'alpha': 0.0, 'learning_rate': 'optimal', 'random_state': 123}",,,,,,,,,,,,,90
98,0.0,0.0,0.0,0.0,0.0,optimal,666,"{'alpha': 0.0, 'learning_rate': 'optimal', 'random_state': 666}",,,,,,,,,,,,,85
99,0.0,0.0,0.0,0.0,0.0,optimal,123123,"{'alpha': 0.0, 'learning_rate': 'optimal', 'random_state': 123123}",,,,,,,,,,,,,87
